Country,EdLevel,Employment,Job Title,Gender,YearsCodePro,Salary
Italy,Secondary school,full-time,Other,Female,5,42889.78571428572
Italy,Secondary school,full-time,Other,Female,6,54751.1
Italy,Secondary school,full-time,Other,Female,7,52767.416666666664
Italy,Secondary school,full-time,Other,Female,8,63009.875
Italy,Secondary school,full-time,Other,Female,9,72617.91666666667
Italy,Secondary school,full-time,Other,Female,10,63944.77777777778
Italy,Secondary school,full-time,Other,Female,11,67503.0
Italy,Secondary school,full-time,Other,Female,12,69925.75
Italy,Secondary school,full-time,Other,Female,13,77578.66666666667
Italy,Secondary school,full-time,Other,Female,14,70878.0
Italy,Secondary school,full-time,Other,Female,15,73248.33333333333
Italy,Secondary school,full-time,Other,Female,16,96346.0
Italy,Secondary school,full-time,Other,Female,17,92727.5
Italy,Secondary school,full-time,Other,Female,20,111114.5
Italy,Secondary school,full-time,Other,Female,21,116416.33333333333
Italy,Secondary school,full-time,Other,Female,22,117791.33333333333
Italy,Secondary school,full-time,Other,Female,23,107412.5
Italy,Secondary school,full-time,Other,Female,25,103237.33333333333
Italy,Secondary school,full-time,Other,Male,0,42164.125
Italy,Secondary school,full-time,Other,Male,1,36643.958333333336
Italy,Secondary school,full-time,Other,Male,2,35593.444444444445
Italy,Secondary school,full-time,Other,Male,3,44241.2
Italy,Secondary school,full-time,Other,Male,4,46371.444444444445
Italy,Secondary school,full-time,Other,Male,5,47473.119047619046
Italy,Secondary school,full-time,Other,Male,6,59126.1
Italy,Secondary school,full-time,Other,Male,7,57767.416666666664
Italy,Secondary school,full-time,Other,Male,8,69884.875
Italy,Secondary school,full-time,Other,Male,9,77492.91666666667
Italy,Secondary school,full-time,Other,Male,10,75058.61267500745
Italy,Secondary school,full-time,Other,Male,11,70503.0
Italy,Secondary school,full-time,Other,Male,12,81175.75
Italy,Secondary school,full-time,Other,Male,13,88828.66666666667
Italy,Secondary school,full-time,Other,Male,14,70044.66666666667
Italy,Secondary school,full-time,Other,Male,15,83248.33333333333
Italy,Secondary school,full-time,Other,Male,16,97238.85714285714
Italy,Secondary school,full-time,Other,Male,17,103560.83333333333
Italy,Secondary school,full-time,Other,Male,20,100614.5
Italy,Secondary school,full-time,Other,Male,21,109333.0
Italy,Secondary school,full-time,Other,Male,22,124458.0
Italy,Secondary school,full-time,Other,Male,24,143929.5
Italy,Secondary school,full-time,Other,Male,25,125737.33333333333
Italy,Secondary school,full-time,Senior Business Analyst,Female,10,76861.44444444444
Italy,Secondary school,full-time,Senior Business Analyst,Female,15,90748.33333333333
Italy,Secondary school,full-time,Senior Business Analyst,Male,6,61626.1
Italy,Secondary school,full-time,Senior Business Analyst,Male,8,69884.875
Italy,Secondary school,full-time,Senior Business Analyst,Male,9,76992.91666666667
Italy,Secondary school,full-time,Senior Financial Analyst,Female,6,64126.1
Italy,Secondary school,full-time,Senior Financial Analyst,Female,9,74492.91666666667
Italy,Secondary school,full-time,Senior Financial Analyst,Male,6,64126.1
Italy,Secondary school,full-time,Senior Financial Analyst,Male,8,68634.875
Italy,Secondary school,full-time,Senior Financial Analyst,Male,12,88675.75
Italy,Secondary school,full-time,Senior Operations Manager,Female,10,81861.44444444444
Italy,Secondary school,full-time,Senior Operations Manager,Male,7,72767.41666666667
Italy,Secondary school,full-time,Senior Operations Manager,Male,8,71134.875
Italy,Secondary school,full-time,Senior Operations Manager,Male,9,74492.91666666667
Italy,Secondary school,full-time,Senior Operations Manager,Male,12,78675.75
Italy,Secondary school,full-time,Senior Product Manager,Female,10,81861.44444444444
Italy,Secondary school,full-time,Senior Product Manager,Male,7,62767.416666666664
Italy,Secondary school,full-time,Senior Product Manager,Male,8,71134.875
Italy,Secondary school,full-time,Senior Product Manager,Male,10,81861.44444444444
Italy,Secondary school,full-time,Senior Product Manager,Male,14,85878.0
Italy,Secondary school,part-time,Junior Business Analyst,Male,1,34397.0
Italy,Secondary school,part-time,Junior Business Analyst,Male,2,31623.75
Italy,Secondary school,part-time,Junior Business Development Associate,Female,1,31897.0
Italy,Secondary school,part-time,Junior Business Development Associate,Male,1,31897.0
Italy,Secondary school,part-time,Junior Business Development Associate,Male,2,31623.75
Italy,Secondary school,part-time,Junior Financial Analyst,Male,2,31623.75
Italy,Secondary school,part-time,Junior Marketing Coordinator,Female,2,31623.75
Italy,Secondary school,part-time,Junior Marketing Coordinator,Male,2,31623.75
Italy,Secondary school,part-time,Junior Marketing Specialist,Female,1,34397.0
Italy,Secondary school,part-time,Junior Marketing Specialist,Female,2,31623.75
Italy,Secondary school,part-time,Junior Operations Analyst,Male,1,31897.0
Italy,Secondary school,part-time,Junior Sales Representative,Female,1,34397.0
Italy,Secondary school,part-time,Junior Sales Representative,Female,2,31623.75
Italy,Secondary school,part-time,Junior Sales Representative,Male,1,31897.0
Italy,Secondary school,part-time,Other,Female,1,35647.0
Italy,Secondary school,part-time,Other,Female,2,37873.75
Italy,Secondary school,part-time,Other,Female,9,59322.5
Italy,Secondary school,part-time,Other,Female,22,95396.33333333333
Italy,Secondary school,part-time,Other,Male,1,26955.333333333332
Italy,Secondary school,part-time,Other,Male,2,34123.75
Italy,Secondary school,part-time,Other,Male,9,64197.5
Italy,Secondary school,part-time,Other,Male,22,102063.0
Italy,Secondary school,part-time,Senior Business Analyst,Male,9,63697.5
Italy,Secondary school,part-time,Senior Financial Analyst,Female,9,61197.5
Italy,Secondary school,part-time,Senior Operations Manager,Male,9,61197.5
Netherlands,Associate,freelancer,Junior Business Development Associate,Female,3,47398.0
Netherlands,Associate,freelancer,Junior Financial Analyst,Female,3,47398.0
Netherlands,Associate,freelancer,Junior Financial Analyst,Male,3,47398.0
Netherlands,Associate,freelancer,Junior Marketing Coordinator,Female,3,47398.0
Netherlands,Associate,freelancer,Junior Marketing Coordinator,Male,3,49898.0
Netherlands,Associate,freelancer,Junior Marketing Specialist,Male,3,44898.0
Netherlands,Associate,freelancer,Junior Operations Analyst,Male,3,47398.0
Netherlands,Associate,freelancer,Junior Sales Representative,Male,3,44898.0
Netherlands,Associate,freelancer,Other,Female,3,47898.0
Netherlands,Associate,freelancer,Other,Female,6,121309.0
Netherlands,Associate,freelancer,Other,Female,7,73065.5
Netherlands,Associate,freelancer,Other,Female,8,103361.0
Netherlands,Associate,freelancer,Other,Female,20,153986.0
Netherlands,Associate,freelancer,Other,Male,3,50898.0
Netherlands,Associate,freelancer,Other,Male,6,125684.0
Netherlands,Associate,freelancer,Other,Male,7,78065.5
Netherlands,Associate,freelancer,Other,Male,8,110236.0
Netherlands,Associate,freelancer,Other,Male,20,143486.0
Netherlands,Associate,freelancer,Senior Business Analyst,Male,6,128184.0
Netherlands,Associate,freelancer,Senior Business Analyst,Male,8,110236.0
Netherlands,Associate,freelancer,Senior Financial Analyst,Female,6,130684.0
Netherlands,Associate,freelancer,Senior Financial Analyst,Male,6,130684.0
Netherlands,Associate,freelancer,Senior Financial Analyst,Male,8,108986.0
Netherlands,Associate,freelancer,Senior Operations Manager,Male,7,93065.5
Netherlands,Associate,freelancer,Senior Operations Manager,Male,8,111486.0
Netherlands,Associate,freelancer,Senior Product Manager,Male,7,83065.5
Netherlands,Associate,freelancer,Senior Product Manager,Male,8,111486.0
Netherlands,Associate,full-time,Junior Business Analyst,Male,1,33440.0
Netherlands,Associate,full-time,Junior Business Analyst,Male,4,49196.0
Netherlands,Associate,full-time,Junior Business Development Associate,Female,1,30940.0
Netherlands,Associate,full-time,Junior Business Development Associate,Female,3,45605.2
Netherlands,Associate,full-time,Junior Business Development Associate,Male,1,30940.0
Netherlands,Associate,full-time,Junior Financial Analyst,Female,3,45605.2
Netherlands,Associate,full-time,Junior Financial Analyst,Female,5,56446.5
Netherlands,Associate,full-time,Junior Financial Analyst,Male,3,45605.2
Netherlands,Associate,full-time,Junior Financial Analyst,Male,4,49196.0
Netherlands,Associate,full-time,Junior Marketing Coordinator,Female,3,45605.2
Netherlands,Associate,full-time,Junior Marketing Coordinator,Male,3,48105.2
Netherlands,Associate,full-time,Junior Marketing Manager,Female,4,46696.0
Netherlands,Associate,full-time,Junior Marketing Manager,Female,5,61446.5
Netherlands,Associate,full-time,Junior Marketing Specialist,Female,1,33440.0
Netherlands,Associate,full-time,Junior Marketing Specialist,Male,3,43105.2
Netherlands,Associate,full-time,Junior Marketing Specialist,Male,5,61446.5
Netherlands,Associate,full-time,Junior Operations Analyst,Female,5,56446.5
Netherlands,Associate,full-time,Junior Operations Analyst,Male,1,30940.0
Netherlands,Associate,full-time,Junior Operations Analyst,Male,3,45605.2
Netherlands,Associate,full-time,Junior Sales Representative,Female,1,33440.0
Netherlands,Associate,full-time,Junior Sales Representative,Male,1,30940.0
Netherlands,Associate,full-time,Junior Sales Representative,Male,3,43105.2
Netherlands,Associate,full-time,Other,Female,1,34690.0
Netherlands,Associate,full-time,Other,Female,3,46105.2
Netherlands,Associate,full-time,Other,Female,4,45446.0
Netherlands,Associate,full-time,Other,Female,5,57696.5
Netherlands,Associate,full-time,Other,Female,6,66651.5
Netherlands,Associate,full-time,Other,Female,7,83000.66666666667
Netherlands,Associate,full-time,Other,Female,8,85765.0
Netherlands,Associate,full-time,Other,Female,18,102642.0
Netherlands,Associate,full-time,Other,Female,19,100074.0
Netherlands,Associate,full-time,Other,Female,22,126322.83333333333
Netherlands,Associate,full-time,Other,Male,1,25998.333333333332
Netherlands,Associate,full-time,Other,Male,3,49105.2
Netherlands,Associate,full-time,Other,Male,4,51071.0
Netherlands,Associate,full-time,Other,Male,5,62279.833333333336
Netherlands,Associate,full-time,Other,Male,6,71026.5
Netherlands,Associate,full-time,Other,Male,7,88000.66666666667
Netherlands,Associate,full-time,Other,Male,8,92640.0
Netherlands,Associate,full-time,Other,Male,18,101392.0
Netherlands,Associate,full-time,Other,Male,19,107886.5
Netherlands,Associate,full-time,Other,Male,22,132989.5
Netherlands,Associate,full-time,Other,Male,24,153794.0
Netherlands,Associate,full-time,Senior Business Analyst,Male,6,73526.5
Netherlands,Associate,full-time,Senior Business Analyst,Male,8,92640.0
Netherlands,Associate,full-time,Senior Financial Analyst,Female,6,76026.5
Netherlands,Associate,full-time,Senior Financial Analyst,Female,18,102642.0
Netherlands,Associate,full-time,Senior Financial Analyst,Male,6,76026.5
Netherlands,Associate,full-time,Senior Financial Analyst,Male,8,91390.0
Netherlands,Associate,full-time,Senior Operations Manager,Male,7,103000.66666666667
Netherlands,Associate,full-time,Senior Operations Manager,Male,8,93890.0
Netherlands,Associate,full-time,Senior Product Manager,Male,7,93000.66666666667
Netherlands,Associate,full-time,Senior Product Manager,Male,8,93890.0
Netherlands,Associate,part-time,Junior Business Analyst,Male,4,54528.0
Netherlands,Associate,part-time,Junior Business Development Associate,Female,3,46062.25
Netherlands,Associate,part-time,Junior Financial Analyst,Female,3,46062.25
Netherlands,Associate,part-time,Junior Financial Analyst,Female,5,56748.0
Netherlands,Associate,part-time,Junior Financial Analyst,Male,3,46062.25
Netherlands,Associate,part-time,Junior Financial Analyst,Male,4,54528.0
Netherlands,Associate,part-time,Junior Marketing Coordinator,Female,3,46062.25
Netherlands,Associate,part-time,Junior Marketing Coordinator,Male,3,48562.25
Netherlands,Associate,part-time,Junior Marketing Manager,Female,4,52028.0
Netherlands,Associate,part-time,Junior Marketing Manager,Female,5,61748.0
Netherlands,Associate,part-time,Junior Marketing Specialist,Male,3,43562.25
Netherlands,Associate,part-time,Junior Marketing Specialist,Male,5,61748.0
Netherlands,Associate,part-time,Junior Operations Analyst,Female,5,56748.0
Netherlands,Associate,part-time,Junior Operations Analyst,Male,3,46062.25
Netherlands,Associate,part-time,Junior Sales Representative,Male,3,43562.25
Netherlands,Associate,part-time,Other,Female,0,34136.5
Netherlands,Associate,part-time,Other,Female,3,46562.25
Netherlands,Associate,part-time,Other,Female,4,50778.0
Netherlands,Associate,part-time,Other,Female,5,57998.0
Netherlands,Associate,part-time,Other,Female,7,74825.5
Netherlands,Associate,part-time,Other,Male,0,32886.5
Netherlands,Associate,part-time,Other,Male,3,49562.25
Netherlands,Associate,part-time,Other,Male,4,56403.0
Netherlands,Associate,part-time,Other,Male,5,62581.333333333336
Netherlands,Associate,part-time,Other,Male,7,79825.5
Netherlands,Associate,part-time,Senior Operations Manager,Male,7,94825.5
Netherlands,Associate,part-time,Senior Product Manager,Male,7,84825.5
Netherlands,Bachelor,freelancer,Junior Business Analyst,Male,1,39354.5
Netherlands,Bachelor,freelancer,Junior Business Analyst,Male,2,103184.0
Netherlands,Bachelor,freelancer,Junior Business Analyst,Male,4,61993.0
Netherlands,Bachelor,freelancer,Junior Business Development Associate,Female,1,36854.5
Netherlands,Bachelor,freelancer,Junior Business Development Associate,Female,3,48355.0
Netherlands,Bachelor,freelancer,Junior Business Development Associate,Male,1,36854.5
Netherlands,Bachelor,freelancer,Junior Business Development Associate,Male,2,103184.0
Netherlands,Bachelor,freelancer,Junior Financial Analyst,Female,3,48355.0
Netherlands,Bachelor,freelancer,Junior Financial Analyst,Female,5,70870.75
Netherlands,Bachelor,freelancer,Junior Financial Analyst,Male,2,103184.0
Netherlands,Bachelor,freelancer,Junior Financial Analyst,Male,3,48355.0
Netherlands,Bachelor,freelancer,Junior Financial Analyst,Male,4,61993.0
Netherlands,Bachelor,freelancer,Junior Marketing Coordinator,Female,2,103184.0
Netherlands,Bachelor,freelancer,Junior Marketing Coordinator,Female,3,48355.0
Netherlands,Bachelor,freelancer,Junior Marketing Coordinator,Male,2,103184.0
Netherlands,Bachelor,freelancer,Junior Marketing Coordinator,Male,3,50855.0
Netherlands,Bachelor,freelancer,Junior Marketing Manager,Female,4,59493.0
Netherlands,Bachelor,freelancer,Junior Marketing Manager,Female,5,75870.75
Netherlands,Bachelor,freelancer,Junior Marketing Specialist,Female,1,39354.5
Netherlands,Bachelor,freelancer,Junior Marketing Specialist,Female,2,103184.0
